D/T,Julian Day,Month,AAT,WS,WD,RH,SR,Agitation,Ag,P,NH3_g/m2/s,NH3_mg/m2/d,Crust
11/29/08 22:15,333.93,11,3.18,0.90,65.10,57.50,6.48,0,0,98.00,0.00,176.24,0
11/29/08 22:45,333.95,11,2.00,0.50,60.70,62.60,0.36,0,0,98.00,,,0
11/29/08 23:15,333.97,11,0.62,0.60,77.30,67.02,0.01,0,0,98.00,,,0
11/29/08 23:45,333.99,11,-0.15,1.20,77.80,71.58,0.03,0,0,97.90,,,0
11/30/08 0:15,334.01,11,0.70,1.60,70.00,66.97,0.01,0,0,97.90,,,0
11/30/08 0:45,334.03,11,0.93,1.20,70.30,67.07,0.03,0,0,97.90,,,0
11/30/08 1:15,334.05,11,1.70,1.60,67.10,63.35,0.05,0,0,97.90,,,0
11/30/08 1:45,334.07,11,1.43,1.70,71.60,64.81,-0.02,0,0,97.80,,,0
11/30/08 2:15,334.09,11,2.01,2.20,81.00,60.50,0.02,0,0,97.80,,,0
11/30/08 2:45,334.11,11,1.70,2.60,87.00,63.93,-0.02,0,0,97.80,,,0
11/30/08 3:15,334.14,11,1.98,2.60,88.20,62.33,-0.01,0,0,97.70,,,0
11/30/08 3:45,334.16,11,2.15,2.40,98.00,59.55,0.00,0,0,97.70,0.00,782.35,0
11/30/08 4:15,334.18,11,2.04,3.40,86.80,61.72,0.04,0,0,97.60,,,0
11/30/08 4:45,334.20,11,1.63,3.20,82.90,64.40,-0.02,0,0,97.50,,,0
11/30/08 5:15,334.22,11,1.36,3.00,86.00,66.47,-0.02,0,0,97.50,0.00,707.86,0
11/30/08 5:45,334.24,11,1.40,2.80,89.50,63.49,0.00,0,0,97.50,0.00,542.01,0
11/30/08 6:15,334.26,11,1.23,3.30,88.40,65.39,0.00,0,0,97.40,0.00,738.64,0
11/30/08 6:45,334.28,11,1.60,4.10,88.50,63.56,-0.02,0,0,97.30,0.00,797.50,0
11/30/08 7:15,334.30,11,1.36,3.20,82.00,65.22,-0.01,0,0,97.30,0.00,798.54,0
11/30/08 7:45,334.32,11,1.26,2.40,80.70,65.69,0.02,0,0,97.30,,,0
11/30/08 8:15,334.34,11,1.09,4.50,67.00,67.80,-0.02,0,0,97.20,0.00,1723.84,0
11/30/08 8:45,334.36,11,1.23,4.80,67.80,66.58,-0.02,0,0,97.10,0.00,972.57,0
11/30/08 9:15,334.39,11,1.16,5.10,65.00,66.88,0.02,0,0,97.00,0.00,768.68,0
11/30/08 9:45,334.41,11,1.09,4.20,76.90,65.12,-0.03,0,0,97.00,0.00,1028.37,0
11/30/08 10:15,334.43,11,1.06,4.40,85.40,65.73,-0.04,0,0,97.00,0.00,993.53,0
11/30/08 10:45,334.45,11,0.92,6.10,86.00,67.19,0.01,0,0,96.90,0.00,827.60,0
11/30/08 11:15,334.47,11,-0.13,6.20,90.00,80.30,0.04,0,0,96.80,,,0
11/30/08 11:45,334.49,11,-0.98,4.88,78.57,94.00,0.00,0,0,96.80,,,0
11/30/08 12:15,334.51,11,-1.01,3.96,72.77,93.20,0.01,0,0,96.80,,,0
11/30/08 12:45,334.53,11,-0.77,4.70,70.70,94.90,0.23,0,0,96.70,0.00,1761.67,0
11/30/08 13:15,334.55,11,-1.05,5.60,64.60,95.90,4.01,0,0,96.70,,,0
11/30/08 13:45,334.57,11,-1.01,6.43,61.09,96.10,19.55,0,0,96.60,,,0
11/30/08 14:15,334.59,11,-0.84,5.95,62.88,96.10,38.56,0,0,96.50,,,0
11/30/08 14:45,334.61,11,-0.60,5.07,74.15,95.70,36.85,0,0,96.50,,,0
11/30/08 15:15,334.64,11,-0.60,5.30,82.90,95.00,40.15,0,0,96.50,,,0
11/30/08 15:45,334.66,11,-0.54,4.72,77.98,94.60,66.42,0,0,96.50,,,0
11/30/08 16:15,334.68,11,-0.47,4.05,77.65,93.70,79.19,0,0,96.40,-0.00,0.00,0
11/30/08 16:45,334.70,11,-0.30,4.23,85.22,93.00,90.50,0,0,96.40,0.00,1059.77,0
11/30/08 17:15,334.72,11,-0.23,3.67,89.34,92.80,99.30,0,0,96.30,0.00,590.65,0
11/30/08 17:45,334.74,11,-0.10,3.30,94.63,92.40,100.50,0,0,96.30,0.00,696.66,0
11/30/08 18:15,334.76,11,-0.06,3.09,96.77,92.70,69.61,0,0,96.30,,,0
11/30/08 18:45,334.78,11,-0.16,2.80,95.40,94.20,85.40,0,0,96.30,0.00,720.64,0
11/30/08 19:15,334.80,11,-0.06,2.30,99.50,94.50,58.54,0,0,96.20,0.00,897.34,0
11/30/08 19:45,334.82,11,-0.03,1.80,93.70,95.40,115.00,0,0,96.20,0.00,612.47,0
11/30/08 20:15,334.84,11,0.04,1.60,93.10,95.70,63.34,0,0,96.20,0.00,707.21,0
11/30/08 20:45,334.86,11,0.08,1.68,123.39,96.10,39.52,0,0,96.20,,,0
11/30/08 21:15,334.89,11,0.14,1.63,128.20,96.50,45.96,0,0,96.20,,,0
11/30/08 21:45,334.91,11,0.01,1.70,134.79,96.80,9.73,0,0,96.20,0.00,378.44,0
11/30/08 22:15,334.93,11,-0.06,1.26,144.03,96.90,2.28,0,0,96.20,,,0
11/30/08 22:45,334.95,11,-0.10,1.00,148.23,97.90,0.14,0,0,96.20,,,0
11/30/08 23:15,334.97,11,0.01,1.50,172.58,98.20,-0.06,0,0,96.20,,,0
11/30/08 23:45,334.99,11,0.11,2.72,200.80,98.80,0.09,0,0,96.20,0.00,363.65,0
12/1/08 0:15,335.01,12,0.14,3.95,221.35,98.80,-0.02,0,0,96.20,-0.00,0.00,0
12/1/08 0:45,335.03,12,-0.03,4.20,220.39,99.10,0.03,0,0,96.20,0.00,287.64,0
12/1/08 1:15,335.05,12,-0.13,4.84,221.53,99.20,0.01,0,0,96.10,0.00,915.78,0
12/1/08 1:45,335.07,12,-0.23,4.25,221.45,99.20,-0.03,0,0,96.10,,,0
12/1/08 2:15,335.09,12,-0.16,4.00,218.84,99.00,0.03,0,0,96.10,-0.00,0.00,0
12/1/08 2:45,335.11,12,-0.23,3.10,218.90,95.60,-0.02,0,0,96.10,0.00,310.32,0
12/1/08 3:15,335.14,12,-0.27,2.70,212.00,94.10,-0.01,0,0,96.20,0.00,529.05,0
12/1/08 3:45,335.16,12,-0.27,2.60,207.50,93.50,-0.03,0,0,96.20,0.00,475.67,0
12/1/08 4:15,335.18,12,-0.30,2.70,211.20,93.30,-0.01,0,0,96.10,0.00,241.18,0
12/1/08 4:45,335.20,12,-0.54,2.40,204.90,96.30,0.03,0,0,96.10,0.00,748.66,0
12/1/08 5:15,335.22,12,-0.60,2.20,208.50,97.00,-0.01,0,0,96.10,0.00,720.46,0
12/1/08 5:45,335.24,12,-0.54,2.40,212.70,96.60,0.03,0,0,96.10,0.00,299.61,0
12/1/08 6:15,335.26,12,-0.43,2.60,213.80,95.90,0.03,0,0,96.10,0.00,234.79,0
12/1/08 6:45,335.28,12,-0.43,2.50,218.10,96.10,0.02,0,0,96.10,0.00,32.01,0
12/1/08 7:15,335.30,12,-0.40,2.30,212.90,96.90,0.01,0,0,96.10,0.00,106.16,0
12/1/08 7:45,335.32,12,-0.43,2.70,217.00,97.20,-0.01,0,0,96.10,0.00,22.58,0
12/1/08 8:15,335.34,12,-0.47,3.00,222.00,97.40,0.02,0,0,96.10,0.00,116.86,0
12/1/08 8:45,335.36,12,-0.33,3.61,226.12,97.50,0.03,0,0,96.10,,,0
12/1/08 9:15,335.39,12,-0.40,3.20,231.40,97.50,-0.06,0,0,96.10,0.00,68.46,0
12/1/08 9:45,335.41,12,-0.37,2.60,235.40,97.60,0.10,0,0,96.10,-0.00,0.00,0
12/1/08 10:15,335.43,12,-0.37,2.30,238.70,97.70,0.00,0,0,96.20,0.00,60.65,0
12/1/08 10:45,335.45,12,-0.27,2.88,245.46,97.70,-0.01,0,0,96.20,-0.00,0.00,0
12/1/08 11:15,335.47,12,-0.10,2.70,252.00,97.80,0.00,0,0,96.20,,,0
12/1/08 11:45,335.49,12,0.11,3.10,262.10,97.80,0.00,0,0,96.30,0.00,236.94,0
12/1/08 12:15,335.51,12,0.21,3.20,270.40,97.80,-0.01,0,0,96.30,0.00,317.53,0
12/1/08 12:45,335.53,12,0.28,4.10,289.10,97.50,1.60,0,0,96.40,0.00,182.24,0
12/1/08 13:15,335.55,12,0.21,4.60,301.80,96.20,17.79,0,0,96.40,0.00,1740.85,0
12/1/08 13:45,335.57,12,0.35,4.20,300.60,96.10,49.43,0,0,96.50,0.00,178.87,0
12/1/08 14:15,335.59,12,0.28,4.70,299.90,94.40,46.91,0,0,96.60,0.00,178.92,0
12/1/08 14:45,335.61,12,0.14,4.80,289.20,92.60,102.70,0,0,96.70,0.00,8.44,0
12/1/08 15:15,335.64,12,-0.40,4.80,289.10,91.50,170.50,0,0,96.80,0.00,172.12,0
12/1/08 15:45,335.66,12,-0.37,4.80,290.40,88.90,142.50,0,0,96.90,,,0
12/1/08 16:15,335.68,12,-0.57,5.00,285.50,88.40,184.90,0,0,96.90,0.00,282.90,0
12/1/08 16:45,335.70,12,-0.54,5.10,285.70,86.90,241.50,0,0,97.00,0.00,622.80,0
12/1/08 17:15,335.72,12,-0.84,5.10,282.60,88.30,284.80,0,0,97.10,0.00,448.37,0
12/1/08 17:45,335.74,12,-0.98,4.60,278.60,87.20,169.00,0,0,97.10,0.00,476.35,0
12/1/08 18:15,335.76,12,-1.38,4.80,275.60,86.30,132.20,0,0,97.20,,,0
12/1/08 18:45,335.78,12,-1.35,4.80,273.60,87.10,243.40,0,0,97.30,0.00,368.49,0
12/1/08 19:15,335.80,12,-1.66,6.71,273.37,90.70,169.20,0,0,97.30,-0.00,0.00,0
12/1/08 19:45,335.82,12,-1.79,6.83,271.39,92.00,181.20,0,0,97.40,-0.00,0.00,0
12/1/08 20:15,335.84,12,-2.06,6.38,272.28,92.90,121.00,0,0,97.50,-0.00,0.00,0
12/1/08 20:45,335.86,12,-2.19,6.40,271.93,92.10,99.80,0,0,97.60,,,0
12/1/08 21:15,335.89,12,-2.50,6.27,271.26,92.70,40.97,0,0,97.70,0.00,474.92,0
12/1/08 21:45,335.91,12,-2.53,5.59,268.02,92.80,21.92,0,0,97.80,0.00,541.31,0
12/1/08 22:15,335.93,12,-2.80,6.18,270.69,93.10,3.59,0,0,97.80,0.00,485.58,0
12/1/08 22:45,335.95,12,-3.14,5.43,268.31,92.70,0.03,0,0,97.90,0.00,410.64,0
12/1/08 23:15,335.97,12,-3.37,4.50,264.00,91.50,0.00,0,0,98.00,,,0
12/1/08 23:45,335.99,12,-3.58,5.08,266.74,91.70,0.00,0,0,98.00,0.00,498.36,0
12/2/08 0:15,336.01,12,-3.71,4.70,265.70,91.80,0.02,0,0,98.10,0.00,574.22,0
12/2/08 0:45,336.03,12,-3.92,5.18,270.81,91.10,0.02,0,0,98.20,0.00,394.44,0
12/2/08 1:15,336.05,12,-4.02,4.50,265.40,89.30,0.00,0,0,98.20,0.00,328.66,0
12/2/08 1:45,336.07,12,-4.16,5.02,266.28,90.00,0.00,0,0,98.30,0.00,118.94,0
12/2/08 2:15,336.09,12,-4.33,5.00,265.91,91.20,0.02,0,0,98.30,0.00,105.25,0
12/2/08 2:45,336.11,12,-4.19,5.56,271.82,82.10,0.00,0,0,98.40,0.00,290.33,0
12/2/08 3:15,336.14,12,-4.87,4.60,256.30,86.20,0.00,0,0,98.40,0.00,171.41,0
12/2/08 3:45,336.16,12,-5.45,5.00,253.50,84.60,0.00,0,0,98.40,,,0
12/2/08 4:15,336.18,12,-5.65,4.29,253.09,86.20,0.00,0,0,98.50,-0.00,0.00,0
12/2/08 4:45,336.20,12,-5.74,4.10,251.70,85.00,0.00,0,0,98.50,-0.00,0.00,0
12/2/08 5:15,336.22,12,-5.78,3.89,258.01,85.10,0.00,0,0,98.60,-0.00,0.00,0
12/2/08 5:45,336.24,12,-5.61,3.92,260.41,83.00,0.00,0,0,98.60,-0.00,0.00,0
12/2/08 6:15,336.26,12,-5.74,3.79,256.46,79.89,0.00,0,0,98.60,,,0
12/2/08 6:45,336.28,12,-5.68,3.60,250.60,78.49,0.01,0,0,98.60,-0.00,0.00,0
12/2/08 7:15,336.30,12,-5.74,3.75,249.87,78.36,0.02,0,0,98.70,0.00,47.79,0
12/2/08 7:45,336.32,12,-5.71,3.40,252.10,78.97,0.00,0,0,98.70,0.00,145.61,0
12/2/08 8:15,336.34,12,-5.71,3.40,248.50,78.13,0.00,0,0,98.70,0.00,199.04,0
12/2/08 8:45,336.36,12,-5.85,3.20,260.40,76.56,0.02,0,0,98.70,,,0
12/2/08 9:15,336.39,12,-5.67,3.00,258.00,75.88,0.00,0,0,98.70,0.00,36.91,0
12/2/08 9:45,336.41,12,-5.57,2.60,255.10,78.19,0.03,0,0,98.80,0.00,52.41,0
12/2/08 10:15,336.43,12,-5.61,2.30,245.80,79.92,0.00,0,0,98.80,0.00,19.13,0
12/2/08 10:45,336.45,12,-5.37,4.40,237.09,80.10,0.00,0,0,98.80,0.00,284.20,0
12/2/08 11:15,336.47,12,-5.40,3.40,249.70,79.79,0.00,0,0,98.90,0.00,222.32,0
12/2/08 11:45,336.49,12,-5.61,3.40,241.20,77.58,0.00,0,0,98.90,0.00,501.99,0
12/2/08 12:15,336.51,12,-5.68,3.50,255.70,74.59,0.00,0,0,98.90,0.00,508.67,0
12/2/08 12:45,336.53,12,-5.64,2.70,237.90,75.34,1.04,0,0,99.00,0.00,275.33,0
12/2/08 13:15,336.55,12,-5.64,3.00,226.90,76.42,10.69,0,0,99.00,,,0
12/2/08 13:45,336.57,12,-5.44,3.10,219.62,77.68,39.01,0,0,99.00,0.00,308.99,0
12/2/08 14:15,336.59,12,-5.20,2.20,210.40,80.20,101.80,0,0,99.00,0.00,511.26,0
12/2/08 14:45,336.61,12,-5.04,3.10,214.80,78.51,174.10,0,0,99.00,0.00,365.65,0
12/2/08 15:15,336.64,12,-4.66,3.80,216.50,78.41,290.30,0,0,99.00,0.00,493.38,0
12/2/08 15:45,336.66,12,-4.26,4.00,217.40,79.40,220.40,0,0,99.10,,,0
12/2/08 16:15,336.68,12,-3.68,4.70,219.90,78.00,272.40,0,0,99.00,0.00,410.59,0
12/2/08 16:45,336.70,12,-3.44,5.20,221.90,77.36,262.30,0,0,99.00,0.00,277.83,0
12/2/08 17:15,336.72,12,-3.11,5.20,222.10,76.13,260.70,0,0,99.00,0.00,350.34,0
12/2/08 17:45,336.74,12,-2.87,5.90,227.10,70.46,283.90,0,0,99.00,0.00,303.42,0
12/2/08 18:15,336.76,12,-2.71,6.00,228.40,70.07,246.80,0,0,99.00,,,0
12/2/08 18:45,336.78,12,-2.40,4.70,232.20,69.94,219.90,0,0,99.00,0.00,379.48,0
12/2/08 19:15,336.80,12,-2.00,4.70,221.80,67.29,405.80,0,0,98.90,0.00,760.19,0
12/2/08 19:45,336.82,12,-1.86,4.80,218.60,65.49,323.40,0,0,98.90,0.00,951.55,0
12/2/08 20:15,336.84,12,-1.79,5.77,205.46,66.95,277.90,0,0,98.90,0.00,1310.80,0
12/2/08 20:45,336.86,12,-2.17,3.60,202.50,68.00,164.30,0,0,98.90,,,0
12/2/08 21:15,336.89,12,-2.17,3.80,191.60,68.85,123.80,0,0,98.90,0.00,1115.87,0
12/2/08 21:45,336.91,12,-2.34,4.20,184.70,70.44,51.20,0,0,98.90,0.00,1077.54,0
12/2/08 22:15,336.93,12,-2.84,5.17,178.23,73.75,7.22,0,0,98.90,0.00,1279.20,0
12/2/08 22:45,336.95,12,-3.00,4.68,172.91,74.81,0.02,0,0,98.80,0.00,825.78,0
12/2/08 23:15,336.97,12,-2.87,4.91,173.97,74.58,0.05,0,0,98.80,0.00,865.87,0
12/2/08 23:45,336.99,12,-2.93,4.72,172.16,74.95,0.01,0,0,98.80,0.00,969.28,0
12/3/08 0:15,337.01,12,-2.63,4.96,174.65,74.78,0.01,0,0,98.80,0.00,1133.61,0
12/3/08 0:45,337.03,12,-2.25,4.98,175.16,74.24,0.02,0,0,98.80,0.00,871.92,0
12/3/08 1:15,337.05,12,-2.32,5.14,169.82,75.46,0.01,0,0,98.80,,,0
12/3/08 1:45,337.07,12,-2.15,5.39,175.38,74.78,0.01,0,0,98.80,0.00,1206.01,0
12/3/08 2:15,337.09,12,-1.85,4.30,173.50,74.92,0.02,0,0,98.70,0.00,986.53,0
12/3/08 2:45,337.11,12,-1.41,4.70,175.10,74.20,0.01,0,0,98.70,0.00,1131.00,0
12/3/08 3:15,337.14,12,-1.34,4.80,177.60,74.78,0.01,0,0,98.70,0.00,1204.83,0
12/3/08 3:45,337.16,12,-1.20,4.90,177.90,75.05,0.02,0,0,98.70,,,0
12/3/08 4:15,337.18,12,-1.04,4.50,184.00,75.42,0.06,0,0,98.70,0.00,1306.61,0
12/3/08 4:45,337.20,12,-0.46,4.50,188.90,73.65,0.02,0,0,98.60,0.00,1130.50,0
12/3/08 5:15,337.22,12,-0.43,3.70,213.90,73.47,0.03,0,0,98.80,0.00,788.03,0
12/3/08 5:45,337.24,12,-0.57,3.40,201.40,75.13,0.03,0,0,98.80,0.00,1021.03,0
12/3/08 6:15,337.26,12,-0.98,3.30,195.80,76.52,-0.01,0,0,98.70,,,0
12/3/08 6:45,337.28,12,-1.14,3.20,193.90,77.85,0.03,0,0,98.70,0.00,1270.44,0
12/3/08 7:15,337.30,12,-1.24,3.00,189.20,78.26,0.01,0,0,98.70,0.00,997.69,0
12/3/08 7:45,337.32,12,-1.27,3.30,186.80,78.68,0.06,0,0,98.70,0.00,1279.80,0
12/3/08 8:15,337.34,12,-1.00,3.50,190.90,77.93,0.10,0,0,98.70,0.00,987.32,0
12/3/08 8:45,337.36,12,-0.26,4.10,194.00,75.78,0.02,0,0,98.70,0.00,1386.76,0
12/3/08 9:15,337.39,12,0.01,4.00,197.60,74.92,0.01,0,0,98.60,0.00,1605.06,0
12/3/08 9:45,337.41,12,0.01,3.90,194.20,75.50,0.02,0,0,98.60,0.00,1454.28,0
12/3/08 10:15,337.43,12,0.08,4.00,191.70,75.94,0.10,0,0,98.60,0.00,1604.09,0
12/3/08 10:45,337.45,12,-0.10,4.20,191.70,75.94,-0.02,0,0,98.60,,,0
12/3/08 11:15,337.47,12,0.04,4.00,190.30,76.35,0.06,0,0,98.50,0.00,1625.58,0
12/3/08 11:45,337.49,12,0.18,4.60,192.00,76.42,0.02,0,0,98.50,0.00,2236.09,0
12/3/08 12:15,337.51,12,0.35,6.89,187.15,76.52,0.00,0,0,98.50,0.00,1710.44,0
12/3/08 12:45,337.53,12,0.31,6.70,184.90,76.21,2.41,0,0,98.50,0.00,1456.64,0
12/3/08 13:15,337.55,12,0.24,6.12,186.54,77.06,13.78,0,0,98.50,,,0
12/3/08 13:45,337.57,12,0.18,4.10,190.60,77.33,48.47,0,0,98.50,0.00,1527.60,0
12/3/08 14:15,337.59,12,1.09,6.43,189.27,74.21,207.40,0,0,98.50,0.00,1643.78,0
12/3/08 14:45,337.61,12,1.32,6.50,186.74,74.09,133.20,0,0,98.50,0.00,2534.44,0
12/3/08 15:15,337.64,12,1.72,6.56,184.86,72.80,214.40,0,0,98.50,0.00,2638.29,0
12/3/08 15:45,337.66,12,2.03,6.87,189.04,72.25,215.10,0,0,98.40,,,0
12/3/08 16:15,337.68,12,2.37,4.60,194.10,71.17,194.30,0,0,98.40,0.00,3268.12,0
12/3/08 16:45,337.70,12,2.78,3.70,198.20,71.85,283.20,0,0,98.40,0.00,2412.30,0
12/3/08 17:15,337.72,12,3.01,3.80,200.50,71.51,250.80,0,0,98.40,0.00,1820.58,0
12/3/08 17:45,337.74,12,2.88,3.60,198.50,73.24,124.50,0,0,98.30,0.00,2110.49,0
12/3/08 18:15,337.76,12,3.18,3.30,200.00,73.27,151.10,0,0,98.30,,,0
12/3/08 18:45,337.78,12,3.08,3.40,199.10,75.81,124.90,0,0,98.20,0.00,1533.76,0
12/3/08 19:15,337.80,12,2.94,2.90,199.30,77.27,80.50,0,0,98.20,0.00,1467.48,0
12/3/08 19:45,337.82,12,2.64,2.60,196.70,78.87,22.38,0,0,98.20,0.00,1779.89,0
12/3/08 20:15,337.84,12,2.61,4.12,196.76,80.50,22.16,0,0,98.20,0.00,1312.55,0
12/3/08 20:45,337.86,12,1.79,3.54,202.21,91.20,15.38,0,0,98.30,-0.00,0.00,0
12/3/08 21:15,337.89,12,1.49,3.09,193.05,94.40,16.07,0,0,98.30,0.00,464.37,0
12/3/08 21:45,337.91,12,1.56,2.30,197.30,95.60,7.14,0,0,98.30,0.00,1041.10,0
12/3/08 22:15,337.93,12,1.87,3.74,198.46,96.20,0.97,0,0,98.30,0.00,817.63,0
12/3/08 22:45,337.95,12,2.21,3.85,220.97,96.20,0.00,0,0,98.30,0.00,389.82,0
12/3/08 23:15,337.97,12,2.17,3.53,235.41,96.30,-0.01,0,0,98.30,-0.00,0.00,0
12/3/08 23:45,337.99,12,2.17,3.01,240.98,96.50,0.00,0,0,98.30,-0.00,0.00,0
12/4/08 0:15,338.01,12,2.03,3.24,229.88,96.60,-0.01,0,0,98.30,-0.00,0.00,0
12/4/08 0:45,338.03,12,1.93,2.50,244.00,96.70,0.01,0,0,98.40,0.00,154.47,0
12/4/08 1:15,338.05,12,1.66,3.90,257.30,96.20,0.01,0,0,98.40,,,0
12/4/08 1:45,338.07,12,1.46,3.10,261.20,95.40,0.00,0,0,98.40,-0.00,0.00,0
12/4/08 2:15,338.09,12,1.16,3.20,257.50,94.80,0.00,0,0,98.50,-0.00,0.00,0
12/4/08 2:45,338.11,12,0.75,3.20,256.70,95.50,0.02,0,0,98.50,-0.00,0.00,0
12/4/08 3:15,338.14,12,0.24,2.70,266.10,96.20,0.01,0,0,98.50,0.00,155.48,0
12/4/08 3:45,338.16,12,0.11,2.49,275.43,96.70,-0.08,0,0,98.60,,,0
12/4/08 4:15,338.18,12,0.01,2.89,278.37,96.70,0.04,0,0,98.60,0.00,97.11,0
12/4/08 4:45,338.20,12,-0.20,3.30,277.50,96.60,0.02,0,0,98.70,0.00,221.05,0
12/4/08 5:15,338.22,12,-0.37,3.90,282.00,96.10,-0.10,0,0,98.80,0.00,325.11,0
12/4/08 5:45,338.24,12,-0.50,4.20,284.60,92.70,0.02,0,0,98.90,0.00,608.15,0
12/4/08 6:15,338.26,12,-1.08,4.50,285.90,90.90,0.01,0,0,98.90,0.00,500.20,0
12/4/08 6:45,338.28,12,-1.25,4.40,288.70,89.60,0.00,0,0,98.90,0.00,498.82,0
12/4/08 7:15,338.30,12,-1.99,4.40,289.10,87.20,-0.01,0,0,99.00,0.00,432.21,0
12/4/08 7:45,338.32,12,-2.09,3.80,287.80,87.80,0.02,0,0,99.00,0.00,568.21,0
12/4/08 8:15,338.34,12,-2.26,3.90,284.40,87.30,0.10,0,0,99.10,,,0
12/4/08 8:45,338.36,12,-2.97,3.90,283.60,87.50,-0.02,0,0,99.10,0.00,384.99,0
12/4/08 9:15,338.39,12,-3.37,3.30,293.30,85.50,-0.03,0,0,99.10,0.00,602.91,0
12/4/08 9:45,338.41,12,-3.95,3.70,298.10,82.00,0.00,0,0,99.20,0.00,567.78,0
12/4/08 10:15,338.43,12,-4.73,3.40,293.70,82.20,0.00,0,0,99.20,0.00,210.00,0
12/4/08 10:45,338.45,12,-5.72,2.80,287.10,85.20,0.00,0,0,99.30,,,0
12/4/08 11:15,338.47,12,-6.39,2.70,284.20,83.70,0.00,0,0,99.30,0.00,289.78,0
12/4/08 11:45,338.49,12,-6.86,2.30,268.50,85.90,0.00,0,0,99.40,0.00,245.29,0
12/4/08 12:15,338.51,12,-7.30,3.10,270.00,86.10,0.00,0,0,99.50,0.00,270.78,0
12/4/08 12:45,338.53,12,-7.60,3.10,274.70,86.40,0.66,0,0,99.50,0.00,139.75,0
12/4/08 13:15,338.55,12,-7.80,2.90,278.00,84.60,6.99,0,0,99.60,,,0
12/4/08 13:45,338.57,12,-8.00,3.00,272.40,86.20,69.11,0,0,99.60,-0.00,0.00,0
12/4/08 14:15,338.59,12,-7.54,3.40,278.70,85.00,169.60,0,0,99.60,-0.00,0.00,0
12/4/08 14:45,338.61,12,-7.50,3.50,277.80,81.80,234.50,0,0,99.70,-0.00,0.00,0
12/4/08 15:15,338.64,12,-6.89,3.10,278.70,80.00,293.80,0,0,99.70,-0.00,0.00,0
12/4/08 15:45,338.66,12,-6.22,3.80,291.90,70.54,299.30,0,0,99.80,,,0
12/4/08 16:15,338.68,12,-5.78,5.15,296.88,71.22,335.40,0,0,99.80,-0.00,0.00,0
12/4/08 16:45,338.70,12,-5.48,3.80,292.70,69.93,370.10,0,0,99.80,-0.00,0.00,0
12/4/08 17:15,338.72,12,-5.04,3.70,288.10,67.85,482.10,0,0,99.80,-0.00,0.00,0
12/4/08 17:45,338.74,12,-5.17,3.90,286.40,69.93,443.90,0,0,99.80,,,0
12/4/08 18:15,338.76,12,-4.77,3.80,282.80,70.60,430.20,0,0,99.80,-0.00,0.00,0
12/4/08 18:45,338.78,12,-4.12,3.80,291.20,64.46,399.20,0,0,99.80,0.00,157.30,0
12/4/08 19:15,338.80,12,-4.02,3.90,299.30,68.49,368.50,0,0,99.80,-0.00,0.00,0
12/4/08 19:45,338.82,12,-3.96,3.60,291.70,65.37,274.40,0,0,99.80,-0.00,0.00,0
12/4/08 20:15,338.84,12,-4.19,3.50,289.90,64.49,270.00,0,0,99.80,,,0
12/4/08 20:45,338.86,12,-4.33,3.40,273.20,66.63,218.30,0,0,99.80,0.00,24.29,0
12/4/08 21:15,338.89,12,-4.80,3.40,270.50,65.51,84.10,0,0,99.80,0.00,190.65,0
12/4/08 21:45,338.91,12,-5.28,3.86,274.78,69.96,24.76,0,0,99.90,0.00,176.00,0
12/4/08 22:15,338.93,12,-5.47,2.20,270.40,72.75,4.68,0,0,99.90,0.00,46.43,0
12/4/08 22:45,338.95,12,-5.81,2.80,269.70,73.37,0.01,0,0,100.00,,,0
12/4/08 23:15,338.97,12,-5.74,2.60,275.80,72.16,0.00,0,0,100.00,0.00,372.30,0
12/4/08 23:45,338.99,12,-6.55,2.20,268.40,75.72,0.00,0,0,100.00,0.00,434.14,0
12/5/08 0:15,339.01,12,-7.27,1.90,267.80,78.91,0.01,0,0,100.00,0.00,267.38,0
12/5/08 0:45,339.03,12,-7.81,2.00,266.20,80.70,0.00,0,0,100.10,0.00,147.39,0
12/5/08 1:15,339.05,12,-7.53,2.80,259.20,80.10,0.00,0,0,100.10,,,0
12/5/08 1:45,339.07,12,-7.77,3.10,256.60,80.90,0.00,0,0,100.10,-0.00,0.00,0
12/5/08 2:15,339.09,12,-7.94,2.90,263.60,82.10,0.00,0,0,100.10,-0.00,0.00,0
12/5/08 2:45,339.11,12,-7.33,3.30,275.90,81.50,0.00,0,0,100.10,-0.00,0.00,0
12/5/08 3:15,339.14,12,-7.09,5.08,280.46,81.30,-0.01,0,0,100.10,-0.00,0.00,0
12/5/08 3:45,339.16,12,-7.61,3.50,264.70,82.90,0.00,0,0,100.10,-0.00,0.00,0
12/5/08 4:15,339.18,12,-8.21,2.60,261.10,82.20,0.00,0,0,100.10,-0.00,0.00,0
12/5/08 4:45,339.20,12,-7.94,2.90,259.50,79.78,0.00,0,0,100.10,-0.00,0.00,0
12/5/08 5:15,339.22,12,-8.04,2.90,257.90,82.10,0.00,0,0,100.10,-0.00,0.00,0
12/5/08 5:45,339.24,12,-8.18,2.70,262.10,86.10,0.00,0,0,100.10,,,0
12/5/08 6:15,339.26,12,-8.01,2.90,259.80,86.10,0.00,0,0,100.00,-0.00,0.00,0
12/5/08 6:45,339.28,12,-8.14,2.64,248.24,86.90,0.00,0,0,100.00,-0.00,0.00,0
12/5/08 7:15,339.30,12,-7.87,3.39,271.98,77.94,0.00,0,0,100.00,-0.00,0.00,0
